"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Low stock amount","Backorders allowed?","Sold individually?","Weight (g)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Minimum Quantity","Maximum Quantity","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 3 default"
"aeceec10-fb3e-11eb-803c-a11ca5b555a2","simple","RS2350","Red and White Color Soft Silk Designer Saree","1","","visible","","Cities that make the best Red and White Color Soft Silk Designer Saree. Indian designer sarees make you feel on top of the world. Get them conveniently Online. Mumbai makes alluring DESIGNER SAREES according to the sensational likes of Bollywood. The Hyderabad DESIGNER SAREE contains court images of the Mughal period. Bangalore silk with gold thread fascinates too. <br> <br> Color: Red And White<br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aeceec10-fb3e-11eb-803c-a11ca5b555a2/16288307557936.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aed647b0-fb3e-11eb-b021-b740d79ffd23","simple","RS2374","Pretty Orange Color Soft Silk Designer Saree","1","","visible","","Pretty Orange Color Soft Silk Designer Saree in pretty silk, satin, chiffon, velvet. Indian designer sarees use khadi, jute too. Which materials, colors, and designs do you prefer? Hand-woven DESIGNER SAREES hold unique appeal with intricate designs, suitable for festivals. Choose from dazzling simple designs or embroidered with stones and beads. Search for DESIGNER SAREES Online. <br> <br> <span>Color :Â  Â Orange</span><br><span>Saree Fabric : Soft Silk</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aed647b0-fb3e-11eb-b021-b740d79ffd23/16288307568079.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aedd17a0-fb3e-11eb-82d5-01d441d11e89","simple","RS2389","Pretty Multi Color Soft Silk Designer Saree","1","","visible","","Don't forget to match the Pretty Multi Color Soft Silk Designer Saree with the right jewelry and accessories. Indian designer sarees with gold thread would match gold ornaments, and white beads match pearls. Amazing DESIGNER SAREE shades and designs, famous internationally, are just what you need. Plan the shopping Online for smart selections. DESIGNER SAREES present vast choices. <br> <br> <span>Color: MultiÂ </span><br><span>Saree Fabric : Soft Silk</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aedd17a0-fb3e-11eb-82d5-01d441d11e89/16288307574104.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aee39280-fb3e-11eb-bba1-472a9565e5b7","simple","RS2424","Pretty Coffee Color Soft Silk Designer Saree","1","","visible","","Don't forget to match the Pretty Coffee Color Soft Silk Designer Saree with the right jewelry and accessories. Indian designer sarees with gold thread would match gold ornaments, and white beads match pearls. Amazing DESIGNER SAREE shades and designs, famous internationally, are just what you need. Plan the shopping Online for smart selections. DESIGNER SAREES present vast choices. <br> <br> <span>Color :Â CoffeeÂ </span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aee39280-fb3e-11eb-bba1-472a9565e5b7/16288307573916.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aee9ce20-fb3e-11eb-80f2-83a1427ab20e","simple","RS2452","Pich and White Color Soft Silk Designer Saree","1","","visible","","Are you searching for a wedding Pich and White Color Soft Silk Designer Saree? Trendy multi-colored Indian designer sarees are available Online. Some prefer the traditional red or black for evening wear. Fusions of the conventional with western designs result in amazing DESIGNER SAREES. Suiting all ages and occasions, browse through the extensive collection. Fancy makes cool choices. <br> <br> Color : Pich And White<br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aee9ce20-fb3e-11eb-80f2-83a1427ab20e/16288307581672.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aef02d70-fb3e-11eb-841d-df8846976716","simple","RS2514","Pink Color Soft Silk Designer Saree","1","","visible","","Cities that make the best Pink Color Soft Silk Designer Saree. Indian designer sarees make you feel on top of the world. Get them conveniently Online. Mumbai makes alluring DESIGNER SAREES according to the sensational likes of Bollywood. The Hyderabad DESIGNER SAREE contains court images of the Mughal period. Bangalore silk with gold thread fascinates too. <br> <br> Color: Pink<br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aef02d70-fb3e-11eb-841d-df8846976716/16288307596243.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aef768a0-fb3e-11eb-a170-11c9a69cfacb","simple","RS2533","Purple Color Soft Silk Designer Saree","1","","visible","","Drape around Purple Color Soft Silk Designer Saree and experience enchantment from SOUTH COLLECTION. The fine weave of classy plain, soft,  printed, Kanchipuram, Banarasi silks saree with gold and silk thread casts a spell upon the wearer! Imagine the labour and the time involved over weeks in the making. Designs are complex with floral or leaf motifs. Katan, Kora, Jangla, and Tanchoi are some dream types. Order SOUTH SILK SAREES online.<br> <br>Color: ParpelÂ <br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aef768a0-fb3e-11eb-a170-11c9a69cfacb/16288307605366.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aefd01c0-fb3e-11eb-b0a2-2bff0720e1d5","simple","RS2559","Pretty Grey Color Soft Silk Designer Saree","1","","visible","","Are you searching for a wedding Pretty Grey Color Soft Silk Designer Saree? Trendy multi-colored Indian designer sarees are available Online. Some prefer the traditional red or black for evening wear. Fusions of the conventional with western designs result in amazing DESIGNER SAREES. Suiting all ages and occasions, browse through the extensive collection. Fancy makes cool choices. <br> <br> <p><span>Color : GreyÂ </span><br><span>Saree Fabric :Â Soft Silk</span><br><span>Blouse Fabric :Â Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr<br><br></span></p><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aefd01c0-fb3e-11eb-b0a2-2bff0720e1d5/16288307614517.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"af02cdb0-fb3e-11eb-8fb1-4f1745fd3d79","simple","RS2659","Pretty Pink Color Soft Silk Designer Saree","1","","visible","","Cities that make the best Pretty Pink Color Soft Silk Designer Saree. Indian designer sarees make you feel on top of the world. Get them conveniently Online. Mumbai makes alluring DESIGNER SAREES according to the sensational likes of Bollywood. The Hyderabad DESIGNER SAREE contains court images of the Mughal period. Bangalore silk with gold thread fascinates too. <br> <br> <span>Color :Â Â Pink</span><br><span>Saree Fabric :Â Soft SilkÂ </span><br><span>Blouse Fabric : Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/af02cdb0-fb3e-11eb-8fb1-4f1745fd3d79/16288307628732.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"af09dc00-fb3e-11eb-9137-ffee64ccca21","simple","RS2709","Rich Rama Green Color Soft Silk Designer Saree","1","","visible","","Rich Rama Green Color Soft Silk Designer Saree in pretty silk, satin, chiffon, velvet. Indian designer sarees use khadi, jute too. Which materials, colors, and designs do you prefer? Hand-woven DESIGNER SAREES hold unique appeal with intricate designs, suitable for festivals. Choose from dazzling simple designs or embroidered with stones and beads. Search for DESIGNER SAREES Online. <br> <br> <span>Color :Â Rama Green</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/af09dc00-fb3e-11eb-9137-ffee64ccca21/16288307623013.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"af0fef00-fb3e-11eb-9747-29d32f823ca8","simple","RS2779","Pretty Red Color Soft Silk Designer Saree","1","","visible","","Dress in your favorite Pretty Red Color Soft Silk Designer Saree! Look at your ethnic best. Choose from a wide variety of Online. Ornate or traditional, elegant, and chic, DESIGNER SAREES have no boundaries. Culturally rich, Indian designer sarees fuse traditions and cultures. Combinations of regional Kundan and Zari with modern appliquÃ© and sequins create a sizzling DESIGNER SAREE. <br> <br> <span>Color :Â Red</span><br><span>Saree Fabric : Soft Silk</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/af0fef00-fb3e-11eb-9747-29d32f823ca8/16288307633743.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"af15f720-fb3e-11eb-ae23-4b8892cf9cc6","simple","RS2837","Red and Black Bordar Soft Silk Designer Saree","1","","visible","","Red and Black Bordar Soft Silk Designer Saree in pretty silk, satin, chiffon, velvet. Indian designer sarees use khadi, jute too. Which materials, colors, and designs do you prefer? Hand-woven DESIGNER SAREES hold unique appeal with intricate designs, suitable for festivals. Choose from dazzling simple designs or embroidered with stones and beads. Search for DESIGNER SAREES Online. <br> <br> <span>Color: Red And BlackÂ </span><br><span>Saree Fabric : Soft Silk</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/af15f720-fb3e-11eb-ae23-4b8892cf9cc6/16288307648017.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
